Date	Month	Collection	Owner	Brand	Pack Size	Pack Type	Queries	SizeOfReturnedData	ResponseTimes(ms)	Price
01/09/2012	Sep-12	uk.wifi.events	Aperture	Sigma	12	Standard	1030	27.66	400.11	152.9
01/09/2012	Sep-12	uk.wifi.events	Aperture	Tau	12	Standard	338	13.72	69.52	80.96
01/09/2012	Sep-12	br.wifi.available.dates	Black Mesa	Epsilon	12	Standard	406	5.92	58.52	56.73
01/09/2012	Sep-12	uk.wifi.available.dates	Black Mesa	Iota	12	Giftset	270	12.83	64.3	93.74
01/09/2012	Sep-12	uk.wifi.available.dates	Black Mesa	Iota	12	Standard	1225	30.56	284.86	91.53
01/09/2012	Sep-12	uk.wifi.available.dates	Black Mesa	Lambda	8	Standard	514	14.01	84.47	64.68
01/09/2012	Sep-12	uk.wifi.available.dates	Black Mesa	Lambda	12	Standard	2053	26.47	306.41	58.75
01/09/2012	Sep-12	uk.wifi.available.dates	Black Mesa	Mu	12	Standard	650	18.93	264.59	160.23
01/09/2012	Sep-12	uk.wifi.available.dates	Black Mesa	Theta	6	Standard	191	6.7	49.6	102.2
01/09/2012	Sep-12	uk.wifi.available.dates	Black Mesa	Theta	8	Standard	1550	25.77	370.57	94.1
01/09/2012	Sep-12	uk.wifi.available.dates	Black Mesa	Theta	12	Deluxe	309	9.24	71.54	91.13
01/09/2012	Sep-12	uk.wifi.available.dates	Black Mesa	Theta	12	Giftset	1359	22.49	328.87	95.25
01/09/2012	Sep-12	uk.wifi.available.dates	Black Mesa	Theta	12	Standard	7582	46	1543.46	80.13
01/09/2012	Sep-12	uk.wifi.available.dates	Black Mesa	Theta	18	Standard	11371	37.91	1887.58	65.34
01/09/2012	Sep-12	uk.wifi.available.dates	LexCorp	Gamma	12	Standard	884	21.05	157.73	70.23
01/09/2012	Sep-12	uk.wifi.available.dates	MomCorp	Alpha	12	Standard	1037	22.26	239.28	90.82
01/09/2012	Sep-12	uk.wifi.available.dates	MomCorp	Alpha	18	Standard	280	9.47	59.61	83.79
01/09/2012	Sep-12	uk.wifi.available.dates	Rekall	Beta	8	Standard	1067	18.62	323.56	119.36
01/09/2012	Sep-12	uk.wifi.available.dates	Rekall	Beta	12	Deluxe	73	2.16	23.53	126.89
01/09/2012	Sep-12	uk.wifi.available.dates	Rekall	Beta	12	Giftset	2063	22.09	640.22	122.15
01/09/2012	Sep-12	uk.wifi.available.dates	Rekall	Beta	12	Standard	5040	40.79	1425.53	111.33
01/09/2012	Sep-12	uk.wifi.available.dates	Rekall	Beta	18	Standard	4613	26.39	1117.51	95.35
01/09/2012	Sep-12	uk.wifi.available.dates	Rekall	Beta	60	Standard	149	3.08	49.54	130.87
01/09/2012	Sep-12	uk.wifi.available.dates	Stark Ind	Omega	12	Standard	859	22.15	142.79	65.43
01/09/2012	Sep-12	uk.wifi.available.dates	Tyrell Corp	Kappa	8	Standard	10502	34.23	1648.55	61.79
01/09/2012	Sep-12	uk.wifi.available.dates	Tyrell Corp	Kappa	12	Standard	4459	35.32	854.61	75.44
01/09/2012	Sep-12	uk.wifi.available.dates	Tyrell Corp	Kappa	18	Standard	2094	27.9	314.62	59.14
01/09/2012	Sep-12	uk.wifi.available.dates	Wayne Ent	Pi	12	Giftset	458	6.09	63.79	54.82
01/10/2012	Oct-12	br.collection.name.shops	Aperture	Delta	12	Standard	1984	96.81	279.71	55.49
01/10/2012	Oct-12	uk.collection.name.shops	Aperture	Eta	12	Standard	1141	16.35	116.92	40.33
01/10/2012	Oct-12	uk.collection.name.shops	Aperture	Omicron	8	Standard	268	30.17	58.88	86.48
01/10/2012	Oct-12	uk.collection.name.shops	Aperture	Omicron	12	Deluxe	412	44.05	92.32	88.19
01/10/2012	Oct-12	uk.collection.name.shops	Aperture	Omicron	12	Giftset	2858	98.75	635.47	87.52
01/10/2012	Oct-12	uk.collection.name.shops	Aperture	Omicron	12	Standard	3430	98.84	632.55	72.59
01/10/2012	Oct-12	uk.collection.name.shops	Aperture	Omicron	18	Standard	26185	99.74	4022.76	60.47
01/10/2012	Oct-12	uk.collection.name.shops	Aperture	Sigma	12	Giftset	1165	97.69	462.69	156.32
01/10/2012	Oct-12	uk.collection.name.shops	Aperture	Sigma	12	Standard	913	97.96	344.36	148.46
01/10/2012	Oct-12	uk.collection.name.shops	Aperture	Tau	12	Standard	719	94.94	137.8	75.44
01/10/2012	Oct-12	uk.collection.name.shops	Black Mesa	Epsilon	12	Standard	505	44.47	70.28	54.78
01/10/2012	Oct-12	uk.collection.name.shops	Black Mesa	Iota	12	Giftset	480	94.54	122.34	100.32
01/10/2012	Oct-12	uk.collection.name.shops	Black Mesa	Iota	12	Standard	1100	97.26	247.42	88.53
01/10/2012	Oct-12	uk.collection.name.shops	Black Mesa	Lambda	8	Standard	1102	74.54	170.45	60.88
01/10/2012	Oct-12	uk.collection.name.shops	Black Mesa	Lambda	12	Standard	3046	99.5	442.21	57.14
01/10/2012	Oct-12	uk.collection.name.shops	Black Mesa	Mu	12	Standard	305	63.8	120.31	155.26
01/10/2012	Oct-12	uk.collection.name.shops	Black Mesa	Theta	6	Standard	201	19.66	52.12	102.06
01/10/2012	Oct-12	uk.collection.name.shops	Black Mesa	Theta	8	Standard	1675	97.89	341.89	80.34
01/10/2012	Oct-12	uk.collection.name.shops	Black Mesa	Theta	12	Deluxe	559	73.56	122.5	86.25
01/10/2012	Oct-12	uk.collection.name.shops	Black Mesa	Theta	12	Giftset	2130	97.74	500.09	92.41
01/10/2012	Oct-12	uk.collection.name.shops	Black Mesa	Theta	12	Standard	5138	100	997.38	76.41
01/10/2012	Oct-12	uk.collection.name.shops	Black Mesa	Theta	18	Standard	17354	99.96	2790.47	63.29
01/10/2012	Oct-12	uk.collection.name.shops	LexCorp	Gamma	12	Standard	1519	97.02	252.58	65.45
01/10/2012	Oct-12	uk.collection.name.shops	MomCorp	Alpha	12	Standard	1241	72.41	263.81	83.67
01/10/2012	Oct-12	uk.collection.name.shops	MomCorp	Alpha	18	Standard	2816	94.93	514.52	71.92
01/10/2012	Oct-12	uk.collection.name.shops	Rekall	Beta	8	Standard	1229	98.77	369.58	118.36
01/10/2012	Oct-12	uk.collection.name.shops	Rekall	Beta	12	Deluxe	33	5.24	10.16	121.24
01/10/2012	Oct-12	uk.collection.name.shops	Rekall	Beta	12	Giftset	2775	96.71	829.47	117.65
01/10/2012	Oct-12	uk.collection.name.shops	Rekall	Beta	12	Standard	6218	99.74	1614.93	102.23
01/10/2012	Oct-12	uk.collection.name.shops	Rekall	Beta	18	Standard	6629	96.72	1555.72	92.37
01/10/2012	Oct-12	uk.collection.name.shops	Rekall	Beta	60	Standard	610	33.68	158.22	102.09
01/10/2012	Oct-12	uk.collection.name.shops	Stark Ind	Omega	12	Standard	373	37.54	59.54	62.83
01/10/2012	Oct-12	uk.collection.name.shops	Tyrell Corp	Kappa	8	Standard	914	62.6	179.47	77.28
01/10/2012	Oct-12	uk.collection.name.shops	Tyrell Corp	Kappa	12	Standard	2908	99.46	521.9	70.64
01/10/2012	Oct-12	uk.wifi.events	Tyrell Corp	Kappa	18	Standard	18926	97.63	2922.43	60.78
01/10/2012	Oct-12	uk.wifi.events	Wayne Ent	Pi	12	Giftset	606	63.81	126.33	82.05
01/10/2012	Oct-12	br.wifi.available.dates	Aperture	Delta	12	Standard	948	21.76	138.75	57.61
01/10/2012	Oct-12	uk.wifi.available.dates	Aperture	Eta	12	Standard	989	4.98	101.62	40.44
01/10/2012	Oct-12	uk.wifi.available.dates	Aperture	Omicron	8	Standard	40907	54.8	7098.97	68.31
01/10/2012	Oct-12	uk.wifi.available.dates	Aperture	Omicron	12	Deluxe	395	9.16	95.84	95.5
01/10/2012	Oct-12	uk.wifi.available.dates	Aperture	Omicron	12	Giftset	1945	39.24	474.05	95.93
01/10/2012	Oct-12	uk.wifi.available.dates	Aperture	Omicron	12	Standard	7615	47.51	1432.52	74.05
01/10/2012	Oct-12	uk.wifi.available.dates	Aperture	Omicron	18	Standard	16414	49.14	2592	62.16
01/10/2012	Oct-12	uk.wifi.available.dates	Aperture	Sigma	12	Giftset	386	14.04	163.97	167.2
01/10/2012	Oct-12	uk.wifi.available.dates	Aperture	Sigma	12	Standard	1162	30.42	451.66	152.99
01/10/2012	Oct-12	uk.wifi.available.dates	Aperture	Tau	12	Standard	317	14.14	65.39	81.2
01/10/2012	Oct-12	uk.wifi.available.dates	Black Mesa	Epsilon	12	Standard	488	7.35	68.55	55.29
01/10/2012	Oct-12	uk.wifi.available.dates	Black Mesa	Iota	12	Giftset	267	13.44	68.93	101.62
01/10/2012	Oct-12	uk.wifi.available.dates	Black Mesa	Iota	12	Standard	1151	34.45	268.49	91.81
01/10/2012	Oct-12	uk.wifi.available.dates	Black Mesa	Lambda	8	Standard	658	18.35	108.77	65.07
01/10/2012	Oct-12	uk.wifi.available.dates	Black Mesa	Lambda	12	Standard	2414	29.23	361.29	58.91
01/10/2012	Oct-12	uk.wifi.available.dates	Black Mesa	Mu	12	Standard	640	20.41	268.01	164.83
01/10/2012	Oct-12	uk.wifi.available.dates	Black Mesa	Theta	6	Standard	311	8.52	82.39	104.27
01/10/2012	Oct-12	uk.wifi.available.dates	Black Mesa	Theta	8	Standard	1592	29.34	368.31	91.06
01/10/2012	Oct-12	uk.wifi.available.dates	Black Mesa	Theta	12	Deluxe	279	9.79	62.15	87.68
01/10/2012	Oct-12	uk.wifi.available.dates	Black Mesa	Theta	12	Giftset	1712	27.07	417.32	95.95
01/10/2012	Oct-12	uk.wifi.available.dates	Black Mesa	Theta	12	Standard	9185	54.12	1837.03	78.72
01/10/2012	Oct-12	uk.wifi.available.dates	Black Mesa	Theta	18	Standard	12788	46.64	2138.06	65.81
01/10/2012	Oct-12	uk.wifi.available.dates	LexCorp	Gamma	12	Standard	905	25.28	165.38	71.93
01/10/2012	Oct-12	uk.wifi.available.dates	MomCorp	Alpha	12	Standard	978	24.98	225.97	90.95
01/10/2012	Oct-12	uk.wifi.available.dates	MomCorp	Alpha	18	Standard	321	10.59	68.04	83.43
01/10/2012	Oct-12	uk.wifi.available.dates	Rekall	Beta	8	Standard	1057	18.45	327.4	121.92
01/10/2012	Oct-12	uk.wifi.available.dates	Rekall	Beta	12	Deluxe	83	2.39	27.06	128.34
01/10/2012	Oct-12	uk.wifi.available.dates	Rekall	Beta	12	Giftset	1660	22.86	528.24	125.25
01/10/2012	Oct-12	uk.wifi.available.dates	Rekall	Beta	12	Standard	7405	46.55	1967.19	104.56
01/10/2012	Oct-12	uk.wifi.available.dates	Rekall	Beta	18	Standard	2809	29.4	743.57	104.19
01/10/2012	Oct-12	uk.wifi.available.dates	Rekall	Beta	60	Standard	113	2.96	37.12	129.31
01/10/2012	Oct-12	uk.wifi.available.dates	Stark Ind	Omega	12	Standard	1105	22.72	180.48	64.29
01/10/2012	Oct-12	uk.wifi.available.dates	Tyrell Corp	Kappa	8	Standard	8041	37.49	1277.49	62.53
01/10/2012	Oct-12	uk.wifi.available.dates	Tyrell Corp	Kappa	12	Standard	3362	41.35	655.27	76.72
01/10/2012	Oct-12	uk.wifi.available.dates	Tyrell Corp	Kappa	18	Standard	20936	38.25	3209.46	60.34
01/10/2012	Oct-12	uk.wifi.available.dates	Wayne Ent	Pi	12	Giftset	131	4.72	27.07	81.33
01/11/2012	Nov-12	br.collection.name.shops	Aperture	Delta	12	Standard	1472	97.55	212.72	56.88
01/11/2012	Nov-12	uk.collection.name.shops	Aperture	Eta	12	Standard	862	15.14	96.68	44.15
01/11/2012	Nov-12	uk.collection.name.shops	Aperture	Omicron	8	Standard	290	30.4	65.01	88.24
01/11/2012	Nov-12	uk.collection.name.shops	Aperture	Omicron	12	Deluxe	372	40.68	82.66	87.46
01/11/2012	Nov-12	uk.collection.name.shops	Aperture	Omicron	12	Giftset	2711	99.21	597.69	86.78
01/11/2012	Nov-12	uk.collection.name.shops	Aperture	Omicron	12	Standard	848	41.3	158.36	73.5
01/11/2012	Nov-12	uk.collection.name.shops	Aperture	Omicron	18	Standard	40873	99.93	6145.41	59.18
01/11/2012	Nov-12	uk.collection.name.shops	Aperture	Sigma	12	Giftset	1551	96.3	589.99	149.72
01/11/2012	Nov-12	uk.collection.name.shops	Aperture	Sigma	12	Standard	1033	98.5	388.75	148.13
01/11/2012	Nov-12	uk.collection.name.shops	Aperture	Tau	12	Standard	559	93.26	109.06	76.79
01/11/2012	Nov-12	uk.collection.name.shops	Black Mesa	Epsilon	12	Standard	594	45.3	81.89	54.26
01/11/2012	Nov-12	uk.collection.name.shops	Black Mesa	Iota	12	Giftset	586	93.75	145.95	98.03
01/11/2012	Nov-12	uk.collection.name.shops	Black Mesa	Iota	12	Standard	1051	96.78	235.69	88.27
01/11/2012	Nov-12	uk.collection.name.shops	Black Mesa	Lambda	8	Standard	919	69.17	139.63	59.81
01/11/2012	Nov-12	uk.collection.name.shops	Black Mesa	Lambda	12	Standard	2971	99.31	434.57	57.57
01/11/2012	Nov-12	uk.collection.name.shops	Black Mesa	Mu	12	Standard	271	58.22	105.3	152.94
01/11/2012	Nov-12	uk.collection.name.shops	Black Mesa	Theta	6	Standard	179	17.64	46.65	102.58
01/11/2012	Nov-12	uk.collection.name.shops	Black Mesa	Theta	8	Standard	2807	98.59	540.17	75.75
01/11/2012	Nov-12	uk.collection.name.shops	Black Mesa	Theta	12	Deluxe	480	71.81	103.61	84.96
01/11/2012	Nov-12	uk.collection.name.shops	Black Mesa	Theta	12	Giftset	1907	98.54	450.97	93.08
01/11/2012	Nov-12	uk.collection.name.shops	Black Mesa	Theta	12	Standard	7937	99.51	1477.71	73.28
01/11/2012	Nov-12	uk.collection.name.shops	Black Mesa	Theta	18	Standard	17656	99.95	2879.51	64.19
01/11/2012	Nov-12	uk.collection.name.shops	LexCorp	Gamma	12	Standard	2422	97.92	376.63	61.21
01/11/2012	Nov-12	uk.collection.name.shops	MomCorp	Alpha	12	Standard	974	71.76	210.54	85.08
01/11/2012	Nov-12	uk.collection.name.shops	MomCorp	Alpha	18	Standard	2200	95.32	416.86	74.58
01/11/2012	Nov-12	uk.collection.name.shops	Rekall	Beta	8	Standard	1170	97.41	352.27	118.51
01/11/2012	Nov-12	uk.collection.name.shops	Rekall	Beta	12	Deluxe	553	68.97	160.15	113.99
01/11/2012	Nov-12	uk.collection.name.shops	Rekall	Beta	12	Giftset	2502	97.11	752.94	118.45
01/11/2012	Nov-12	uk.collection.name.shops	Rekall	Beta	12	Standard	6580	99.91	1701.98	101.81
01/11/2012	Nov-12	uk.collection.name.shops	Rekall	Beta	18	Standard	7477	96.57	1709.93	90.01
01/11/2012	Nov-12	uk.collection.name.shops	Rekall	Beta	60	Standard	592	42.48	154.49	102.72
01/11/2012	Nov-12	uk.collection.name.shops	Stark Ind	Omega	12	Standard	380	38.02	60.6	62.77
01/11/2012	Nov-12	uk.collection.name.shops	Tyrell Corp	Kappa	8	Standard	991	63.51	191.85	76.2
01/11/2012	Nov-12	uk.collection.name.shops	Tyrell Corp	Kappa	12	Standard	2306	98.74	426.23	72.75
01/11/2012	Nov-12	br.wifi.events	Tyrell Corp	Kappa	18	Standard	9765	98.36	1545.59	62.3
01/11/2012	Nov-12	uk.wifi.events	Wayne Ent	Pi	12	Giftset	758	77.94	150.99	78.41
01/11/2012	Nov-12	br.wifi.available.dates	Aperture	Delta	12	Standard	785	18.8	118.16	59.25
01/11/2012	Nov-12	uk.wifi.available.dates	Aperture	Eta	12	Standard	806	4.11	90.32	44.11
01/11/2012	Nov-12	uk.wifi.available.dates	Aperture	Omicron	8	Standard	35326	54.93	6269.11	69.85
01/11/2012	Nov-12	uk.wifi.available.dates	Aperture	Omicron	12	Deluxe	322	8.56	77.87	95.19
01/11/2012	Nov-12	uk.wifi.available.dates	Aperture	Omicron	12	Giftset	3654	36.95	813.32	87.61
01/11/2012	Nov-12	uk.wifi.available.dates	Aperture	Omicron	12	Standard	4229	23.52	801.47	74.6
01/11/2012	Nov-12	uk.wifi.available.dates	Aperture	Omicron	18	Standard	29564	41.49	4528.66	60.29
01/11/2012	Nov-12	uk.wifi.available.dates	Aperture	Sigma	12	Giftset	263	12.25	115.6	173.02
01/11/2012	Nov-12	uk.wifi.available.dates	Aperture	Sigma	12	Standard	1114	26.6	432.06	152.66
01/11/2012	Nov-12	uk.wifi.available.dates	Aperture	Tau	12	Standard	311	13.16	63.88	80.85
01/11/2012	Nov-12	uk.wifi.available.dates	Black Mesa	Epsilon	12	Standard	520	5.26	71.53	54.14
01/11/2012	Nov-12	uk.wifi.available.dates	Black Mesa	Iota	12	Giftset	312	13.04	79.31	100.06
01/11/2012	Nov-12	uk.wifi.available.dates	Black Mesa	Iota	12	Standard	1100	29.2	259.34	92.8
01/11/2012	Nov-12	uk.wifi.available.dates	Black Mesa	Lambda	8	Standard	1271	16.38	202.59	62.74
01/11/2012	Nov-12	uk.wifi.available.dates	Black Mesa	Lambda	12	Standard	2938	32.87	437.43	58.6
01/11/2012	Nov-12	uk.wifi.available.dates	Black Mesa	Mu	12	Standard	677	18.87	284.06	165.15
01/11/2012	Nov-12	uk.wifi.available.dates	Black Mesa	Theta	6	Standard	239	6.25	63.06	103.85
01/11/2012	Nov-12	uk.wifi.available.dates	Black Mesa	Theta	8	Standard	2465	27.19	529.54	84.56
01/11/2012	Nov-12	uk.wifi.available.dates	Black Mesa	Theta	12	Deluxe	142	7.01	33.26	92.2
01/11/2012	Nov-12	uk.wifi.available.dates	Black Mesa	Theta	12	Giftset	1594	22.69	385.96	95.3
01/11/2012	Nov-12	uk.wifi.available.dates	Black Mesa	Theta	12	Standard	10407	45.45	2030.06	76.78
01/11/2012	Nov-12	uk.wifi.available.dates	Black Mesa	Theta	18	Standard	12685	40.17	2151.66	66.76
01/11/2012	Nov-12	uk.wifi.available.dates	LexCorp	Gamma	12	Standard	973	22.24	173.56	70.21
01/11/2012	Nov-12	uk.wifi.available.dates	MomCorp	Alpha	12	Standard	934	19.77	220.94	93.11
01/11/2012	Nov-12	uk.wifi.available.dates	MomCorp	Alpha	18	Standard	301	8.86	63.53	83.08
01/11/2012	Nov-12	uk.wifi.available.dates	Rekall	Beta	8	Standard	1240	15.84	387.5	123
01/11/2012	Nov-12	uk.wifi.available.dates	Rekall	Beta	12	Deluxe	137	4.31	43.03	123.64
01/11/2012	Nov-12	uk.wifi.available.dates	Rekall	Beta	12	Giftset	1598	22.17	512.9	126.34
01/11/2012	Nov-12	uk.wifi.available.dates	Rekall	Beta	12	Standard	7986	40.72	2131.82	105.07
01/11/2012	Nov-12	uk.wifi.available.dates	Rekall	Beta	18	Standard	3238	25.26	840.46	102.17
01/11/2012	Nov-12	uk.wifi.available.dates	Rekall	Beta	60	Standard	199	2.59	64.98	128.53
01/11/2012	Nov-12	uk.wifi.available.dates	Stark Ind	Omega	12	Standard	885	19.04	140.78	62.61
01/11/2012	Nov-12	uk.wifi.available.dates	Tyrell Corp	Kappa	8	Standard	21828	35.54	3376.42	60.88
01/11/2012	Nov-12	uk.wifi.available.dates	Tyrell Corp	Kappa	12	Standard	3135	34.07	631	79.22
01/11/2012	Nov-12	uk.wifi.available.dates	Tyrell Corp	Kappa	18	Standard	7093	32.13	1124.11	62.38
01/11/2012	Nov-12	uk.wifi.available.dates	Wayne Ent	Pi	12	Giftset	172	5.85	36.26	82.98
01/12/2012	Dec-12	br.collection.name.shops	Aperture	Delta	12	Standard	1553	98.19	224.14	56.81
01/12/2012	Dec-12	uk.collection.name.shops	Aperture	Eta	12	Standard	928	17.48	103.87	44.06
01/12/2012	Dec-12	uk.collection.name.shops	Aperture	Omicron	8	Standard	470	33.84	105.05	87.97
01/12/2012	Dec-12	uk.collection.name.shops	Aperture	Omicron	12	Deluxe	721	48.42	160.24	87.48
01/12/2012	Dec-12	uk.collection.name.shops	Aperture	Omicron	12	Giftset	7315	99.44	1576.66	84.84
01/12/2012	Dec-12	uk.collection.name.shops	Aperture	Omicron	12	Standard	1766	50.03	329.29	73.39
01/12/2012	Dec-12	uk.collection.name.shops	Aperture	Omicron	18	Standard	40370	99.94	6044.18	58.93
01/12/2012	Dec-12	uk.collection.name.shops	Aperture	Sigma	12	Giftset	2388	98.21	904.34	149.06
01/12/2012	Dec-12	uk.collection.name.shops	Aperture	Sigma	12	Standard	1663	98.66	623.34	147.54
01/12/2012	Dec-12	uk.collection.name.shops	Aperture	Tau	12	Standard	589	92.22	115.25	77.02
01/12/2012	Dec-12	uk.collection.name.shops	Black Mesa	Epsilon	12	Standard	721	45.96	98.99	54.04
01/12/2012	Dec-12	uk.collection.name.shops	Black Mesa	Iota	12	Giftset	1177	97.46	289.79	96.91
01/12/2012	Dec-12	uk.collection.name.shops	Black Mesa	Iota	12	Standard	1384	98.4	314.13	89.34
01/12/2012	Dec-12	uk.collection.name.shops	Black Mesa	Lambda	8	Standard	796	42.62	123.46	61.05
01/12/2012	Dec-12	uk.collection.name.shops	Black Mesa	Lambda	12	Standard	3245	99.71	475.26	57.65
01/12/2012	Dec-12	uk.collection.name.shops	Black Mesa	Mu	12	Standard	614	66.91	230.86	147.99
01/12/2012	Dec-12	uk.collection.name.shops	Black Mesa	Theta	6	Standard	305	20.6	79.04	102.01
01/12/2012	Dec-12	uk.collection.name.shops	Black Mesa	Theta	8	Standard	4679	97.49	875.61	73.66
01/12/2012	Dec-12	uk.collection.name.shops	Black Mesa	Theta	12	Deluxe	1894	81.5	393.81	81.84
01/12/2012	Dec-12	uk.collection.name.shops	Black Mesa	Theta	12	Giftset	4281	99.39	937.47	86.19
01/12/2012	Dec-12	uk.collection.name.shops	Black Mesa	Theta	12	Standard	10676	99.98	1952.26	71.98
01/12/2012	Dec-12	uk.collection.name.shops	Black Mesa	Theta	18	Standard	69711	99.64	10468.26	59.11
01/12/2012	Dec-12	uk.collection.name.shops	LexCorp	Gamma	12	Standard	2547	99.21	403.41	62.34
01/12/2012	Dec-12	uk.collection.name.shops	MomCorp	Alpha	12	Standard	1537	70.09	327.05	83.75
01/12/2012	Dec-12	uk.collection.name.shops	MomCorp	Alpha	18	Standard	2521	95.73	486.7	75.99
01/12/2012	Dec-12	uk.collection.name.shops	Rekall	Beta	8	Standard	1839	97.78	553.99	118.57
01/12/2012	Dec-12	uk.collection.name.shops	Rekall	Beta	12	Deluxe	1241	82.09	359.31	113.96
01/12/2012	Dec-12	uk.collection.name.shops	Rekall	Beta	12	Giftset	6796	99.43	1998.79	115.76
01/12/2012	Dec-12	uk.collection.name.shops	Rekall	Beta	12	Standard	8007	99.93	2091.3	102.8
01/12/2012	Dec-12	uk.collection.name.shops	Rekall	Beta	18	Standard	17705	98.23	3917.66	87.1
01/12/2012	Dec-12	uk.collection.name.shops	Rekall	Beta	60	Standard	974	50.46	262.19	105.96
01/12/2012	Dec-12	uk.collection.name.shops	Stark Ind	Omega	12	Standard	625	36.61	100.93	63.56
01/12/2012	Dec-12	uk.collection.name.shops	Tyrell Corp	Kappa	8	Standard	1416	64.3	274.58	76.33
01/12/2012	Dec-12	br.wifi.events	Tyrell Corp	Kappa	12	Standard	5180	99.33	902.41	68.57
01/12/2012	Dec-12	uk.wifi.events	Tyrell Corp	Kappa	18	Standard	11113	99.07	1772.06	62.76
01/12/2012	Dec-12	uk.wifi.events	Wayne Ent	Pi	12	Giftset	1380	74.75	274.82	78.38
01/12/2012	Dec-12	br.wifi.available.dates	Aperture	Delta	12	Standard	808	20.13	123.47	60.15
01/12/2012	Dec-12	uk.wifi.available.dates	Aperture	Eta	12	Standard	709	4.11	79.43	44.1
01/12/2012	Dec-12	uk.wifi.available.dates	Aperture	Omicron	8	Standard	32105	46.36	5601.16	68.67
01/12/2012	Dec-12	uk.wifi.available.dates	Aperture	Omicron	12	Deluxe	519	10.91	125.36	95.08
01/12/2012	Dec-12	uk.wifi.available.dates	Aperture	Omicron	12	Giftset	6115	39.27	1353.33	87.11
01/12/2012	Dec-12	uk.wifi.available.dates	Aperture	Omicron	12	Standard	5464	24.37	1016.65	73.24
01/12/2012	Dec-12	uk.wifi.available.dates	Aperture	Omicron	18	Standard	94757	74.64	14171.41	58.87
01/12/2012	Dec-12	uk.wifi.available.dates	Aperture	Sigma	12	Giftset	593	14.33	247.27	164.13
01/12/2012	Dec-12	uk.wifi.available.dates	Aperture	Sigma	12	Standard	1664	27.86	625.43	147.94
01/12/2012	Dec-12	uk.wifi.available.dates	Aperture	Tau	12	Standard	365	13.18	74.84	80.71
01/12/2012	Dec-12	uk.wifi.available.dates	Black Mesa	Epsilon	12	Standard	557	6.77	77.32	54.63
01/12/2012	Dec-12	uk.wifi.available.dates	Black Mesa	Iota	12	Giftset	505	14	127.99	99.76
01/12/2012	Dec-12	uk.wifi.available.dates	Black Mesa	Iota	12	Standard	1458	30.3	342.32	92.41
01/12/2012	Dec-12	uk.wifi.available.dates	Black Mesa	Lambda	8	Standard	946	18.45	153.62	63.92
01/12/2012	Dec-12	uk.wifi.available.dates	Black Mesa	Lambda	12	Standard	3500	32.45	519.8	58.46
01/12/2012	Dec-12	uk.wifi.available.dates	Black Mesa	Mu	12	Standard	946	20.94	385.63	160.45
01/12/2012	Dec-12	uk.wifi.available.dates	Black Mesa	Theta	6	Standard	319	6.87	83.68	103.25
01/12/2012	Dec-12	uk.wifi.available.dates	Black Mesa	Theta	8	Standard	2681	27.09	559.16	82.09
01/12/2012	Dec-12	uk.wifi.available.dates	Black Mesa	Theta	12	Deluxe	3882	22.21	721.81	73.19
01/12/2012	Dec-12	uk.wifi.available.dates	Black Mesa	Theta	12	Giftset	2506	22.78	594.28	93.34
01/12/2012	Dec-12	uk.wifi.available.dates	Black Mesa	Theta	12	Standard	11830	47.5	2289.17	76.17
01/12/2012	Dec-12	uk.wifi.available.dates	Black Mesa	Theta	18	Standard	68455	47.08	9898.97	56.92
01/12/2012	Dec-12	uk.wifi.available.dates	LexCorp	Gamma	12	Standard	805	20.86	146.83	71.79
01/12/2012	Dec-12	uk.wifi.available.dates	MomCorp	Alpha	12	Standard	4026	35.98	782.3	76.48
01/12/2012	Dec-12	uk.wifi.available.dates	MomCorp	Alpha	18	Standard	260	7.63	56.43	85.43
01/12/2012	Dec-12	uk.wifi.available.dates	Rekall	Beta	8	Standard	1310	16.47	404.62	121.57
01/12/2012	Dec-12	uk.wifi.available.dates	Rekall	Beta	12	Deluxe	413	8.57	134.89	128.55
01/12/2012	Dec-12	uk.wifi.available.dates	Rekall	Beta	12	Giftset	2917	24.44	928.17	125.24
01/12/2012	Dec-12	uk.wifi.available.dates	Rekall	Beta	12	Standard	9691	39.22	2626.7	106.69
01/12/2012	Dec-12	uk.wifi.available.dates	Rekall	Beta	18	Standard	8422	33.89	1972.04	92.16
01/12/2012	Dec-12	uk.wifi.available.dates	Rekall	Beta	60	Standard	223	4.02	73.01	128.87
01/12/2012	Dec-12	uk.wifi.available.dates	Stark Ind	Omega	12	Standard	748	13.49	122.51	64.47
01/12/2012	Dec-12	uk.wifi.available.dates	Tyrell Corp	Kappa	8	Standard	11263	36.56	1788.2	62.49
01/12/2012	Dec-12	uk.wifi.available.dates	Tyrell Corp	Kappa	12	Standard	4999	39	958.34	75.46
01/12/2012	Dec-12	uk.wifi.available.dates	Tyrell Corp	Kappa	18	Standard	5330	31.78	862.42	63.69
01/12/2012	Dec-12	uk.wifi.available.dates	Wayne Ent	Pi	12	Giftset	176	5.97	36.25	81.07
